station_id,island,year,station_name,expected_days,n_rows,n_temp,n_prec,pct_temp,pct_prec,n_flags,use_for_annual
C468O,Tenerife,2016,CITFAGRO_62_TRIGO,366,346,344,343,0.9398907103825137,0.9371584699453552,0,TRUE
C468O,Tenerife,2017,CITFAGRO_62_TRIGO,365,358,355,353,0.9726027397260274,0.9671232876712329,0,TRUE
C468O,Tenerife,2018,CITFAGRO_62_TRIGO,365,364,357,344,0.9780821917808219,0.9424657534246575,0,TRUE
C468O,Tenerife,2019,CITFAGRO_62_TRIGO,365,360,347,356,0.9506849315068493,0.9753424657534246,0,TRUE
C468O,Tenerife,2020,CITFAGRO_62_TRIGO,366,365,365,360,0.9972677595628415,0.9836065573770492,0,TRUE
C468O,Tenerife,2021,CITFAGRO_62_TRIGO,365,364,364,362,0.9972602739726028,0.9917808219178083,0,TRUE
C468O,Tenerife,2022,CITFAGRO_62_TRIGO,365,364,364,361,0.9972602739726028,0.989041095890411,0,TRUE
C468O,Tenerife,2023,CITFAGRO_62_TRIGO,365,365,364,363,0.9972602739726028,0.9945205479452055,0,TRUE
C468O,Tenerife,2024,CITFAGRO_62_TRIGO,366,365,365,361,0.9972677595628415,0.9863387978142076,0,TRUE
C468O,Tenerife,2025,CITFAGRO_62_TRIGO,365,365,363,358,0.9945205479452055,0.9808219178082191,0,TRUE
C611E,Gran Canaria,2015,VEGA DE SAN MATEO,365,355,337,334,0.9232876712328767,0.915068493150685,0,TRUE
C611E,Gran Canaria,2016,VEGA DE SAN MATEO,366,363,358,358,0.9781420765027322,0.9781420765027322,0,TRUE
C611E,Gran Canaria,2017,VEGA DE SAN MATEO,365,365,365,363,1,0.9945205479452055,0,TRUE
C611E,Gran Canaria,2018,VEGA DE SAN MATEO,365,358,357,357,0.9780821917808219,0.9780821917808219,0,TRUE
C611E,Gran Canaria,2019,VEGA DE SAN MATEO,365,353,342,336,0.936986301369863,0.9205479452054794,0,TRUE
C611E,Gran Canaria,2020,VEGA DE SAN MATEO,366,362,355,355,0.9699453551912568,0.9699453551912568,0,TRUE
C611E,Gran Canaria,2021,VEGA DE SAN MATEO,365,362,355,354,0.9726027397260274,0.9698630136986301,0,TRUE
C611E,Gran Canaria,2022,VEGA DE SAN MATEO,365,365,363,362,0.9945205479452055,0.9917808219178083,0,TRUE
C611E,Gran Canaria,2023,VEGA DE SAN MATEO,365,365,363,363,0.9945205479452055,0.9945205479452055,0,TRUE
C611E,Gran Canaria,2024,VEGA DE SAN MATEO,366,366,364,362,0.994535519125683,0.9890710382513661,0,TRUE
C611E,Gran Canaria,2025,VEGA DE SAN MATEO,365,359,357,353,0.9780821917808219,0.9671232876712329,0,TRUE
C619Y,Gran Canaria,2015,LA ALDEA DE SAN NICOLÁS,365,298,295,293,0.8082191780821918,0.8027397260273973,0,TRUE
C619Y,Gran Canaria,2016,LA ALDEA DE SAN NICOLÁS,366,366,366,362,1,0.9890710382513661,0,TRUE
C619Y,Gran Canaria,2017,LA ALDEA DE SAN NICOLÁS,365,355,352,352,0.9643835616438357,0.9643835616438357,0,TRUE
C619Y,Gran Canaria,2018,LA ALDEA DE SAN NICOLÁS,365,365,365,363,1,0.9945205479452055,0,TRUE
C619Y,Gran Canaria,2019,LA ALDEA DE SAN NICOLÁS,365,362,362,358,0.9917808219178083,0.9808219178082191,0,TRUE
C619Y,Gran Canaria,2020,LA ALDEA DE SAN NICOLÁS,366,363,363,355,0.9918032786885246,0.9699453551912568,0,TRUE
C619Y,Gran Canaria,2021,LA ALDEA DE SAN NICOLÁS,365,365,363,362,0.9945205479452055,0.9917808219178083,0,TRUE
C619Y,Gran Canaria,2022,LA ALDEA DE SAN NICOLÁS,365,365,363,360,0.9945205479452055,0.9863013698630136,0,TRUE
C619Y,Gran Canaria,2023,LA ALDEA DE SAN NICOLÁS,365,365,364,331,0.9972602739726028,0.9068493150684932,0,TRUE
C619Y,Gran Canaria,2024,LA ALDEA DE SAN NICOLÁS,366,366,365,360,0.9972677595628415,0.9836065573770492,0,TRUE
C619Y,Gran Canaria,2025,LA ALDEA DE SAN NICOLÁS,365,365,365,355,1,0.9726027397260274,0,TRUE
C649I,Gran Canaria,2015,GRAN CANARIA AEROPUERTO,365,365,341,365,0.9342465753424658,1,0,TRUE
C649I,Gran Canaria,2016,GRAN CANARIA AEROPUERTO,366,366,354,366,0.9672131147540983,1,0,TRUE
C649I,Gran Canaria,2017,GRAN CANARIA AEROPUERTO,365,365,359,365,0.9835616438356164,1,0,TRUE
C649I,Gran Canaria,2018,GRAN CANARIA AEROPUERTO,365,365,353,365,0.9671232876712329,1,0,TRUE
C649I,Gran Canaria,2019,GRAN CANARIA AEROPUERTO,365,365,350,365,0.958904109589041,1,0,TRUE
C649I,Gran Canaria,2020,GRAN CANARIA AEROPUERTO,366,366,362,366,0.9890710382513661,1,0,TRUE
C649I,Gran Canaria,2021,GRAN CANARIA AEROPUERTO,365,365,345,365,0.9452054794520548,1,0,TRUE
C649I,Gran Canaria,2022,GRAN CANARIA AEROPUERTO,365,365,361,365,0.989041095890411,1,0,TRUE
C649I,Gran Canaria,2023,GRAN CANARIA AEROPUERTO,365,365,354,365,0.9698630136986301,1,0,TRUE
C649I,Gran Canaria,2024,GRAN CANARIA AEROPUERTO,366,366,356,366,0.9726775956284153,1,0,TRUE
C649I,Gran Canaria,2025,GRAN CANARIA AEROPUERTO,365,365,347,365,0.9506849315068493,1,0,TRUE
C659M,Gran Canaria,2015,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,353,343,334,0.9397260273972603,0.915068493150685,0,TRUE
C659M,Gran Canaria,2016,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",366,343,335,336,0.9153005464480874,0.9180327868852459,0,TRUE
C659M,Gran Canaria,2017,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,358,347,348,0.9506849315068493,0.9534246575342465,0,TRUE
C659M,Gran Canaria,2018,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,365,365,362,1,0.9917808219178083,0,TRUE
C659M,Gran Canaria,2019,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,361,351,355,0.9616438356164384,0.9726027397260274,0,TRUE
C659M,Gran Canaria,2020,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",366,361,316,355,0.8633879781420765,0.9699453551912568,0,TRUE
C659M,Gran Canaria,2021,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,359,355,352,0.9726027397260274,0.9643835616438357,0,TRUE
C659M,Gran Canaria,2022,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,365,365,361,1,0.989041095890411,0,TRUE
C659M,Gran Canaria,2023,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,365,327,362,0.8958904109589041,0.9917808219178083,0,TRUE
C659M,Gran Canaria,2024,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",366,365,363,359,0.9918032786885246,0.9808743169398907,0,TRUE
C659M,Gran Canaria,2025,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",365,362,294,359,0.8054794520547945,0.9835616438356164,0,TRUE
C689E,Gran Canaria,2015,MASPALOMAS,365,356,346,344,0.947945205479452,0.9424657534246575,0,TRUE
C689E,Gran Canaria,2016,MASPALOMAS,366,337,325,320,0.8879781420765027,0.8743169398907104,0,TRUE
C689E,Gran Canaria,2017,MASPALOMAS,365,344,331,328,0.9068493150684932,0.8986301369863013,0,TRUE
C689E,Gran Canaria,2018,MASPALOMAS,365,363,361,358,0.989041095890411,0.9808219178082191,0,TRUE
C689E,Gran Canaria,2019,MASPALOMAS,365,280,275,275,0.7534246575342466,0.7534246575342466,0,FALSE
C689E,Gran Canaria,2020,MASPALOMAS,366,352,96,336,0.26229508196721313,0.9180327868852459,0,FALSE
C689E,Gran Canaria,2021,MASPALOMAS,365,364,0,363,0,0.9945205479452055,0,FALSE
C689E,Gran Canaria,2022,MASPALOMAS,365,365,0,361,0,0.989041095890411,0,FALSE
C689E,Gran Canaria,2023,MASPALOMAS,365,365,0,361,0,0.989041095890411,0,FALSE
C689E,Gran Canaria,2024,MASPALOMAS,366,366,0,362,0,0.9890710382513661,0,FALSE
C689E,Gran Canaria,2025,MASPALOMAS,365,365,224,362,0.6136986301369863,0.9917808219178083,0,FALSE
C839X,La Graciosa,2015,LA GRACIOSA,365,304,303,300,0.8301369863013699,0.821917808219178,0,TRUE
C839X,La Graciosa,2016,LA GRACIOSA,366,366,366,363,1,0.9918032786885246,0,TRUE
C839X,La Graciosa,2017,LA GRACIOSA,365,359,347,356,0.9506849315068493,0.9753424657534246,0,TRUE
C839X,La Graciosa,2018,LA GRACIOSA,365,355,351,351,0.9616438356164384,0.9616438356164384,0,TRUE
C839X,La Graciosa,2019,LA GRACIOSA,365,365,365,362,1,0.9917808219178083,0,TRUE
C839X,La Graciosa,2020,LA GRACIOSA,366,366,366,364,1,0.994535519125683,0,TRUE
C839X,La Graciosa,2021,LA GRACIOSA,365,352,350,346,0.958904109589041,0.947945205479452,0,TRUE
C839X,La Graciosa,2022,LA GRACIOSA,365,365,327,360,0.8958904109589041,0.9863013698630136,0,TRUE
C839X,La Graciosa,2023,LA GRACIOSA,365,303,303,292,0.8301369863013699,0.8,0,TRUE
C839X,La Graciosa,2024,LA GRACIOSA,366,363,363,360,0.9918032786885246,0.9836065573770492,0,TRUE
C839X,La Graciosa,2025,LA GRACIOSA,365,359,359,354,0.9835616438356164,0.9698630136986301,0,TRUE
C916Q,El Hierro,2015,"EL PINAR, DEPÓSITO",365,365,365,364,1,0.9972602739726028,0,TRUE
C916Q,El Hierro,2016,"EL PINAR, DEPÓSITO",366,366,342,366,0.9344262295081968,1,0,TRUE
C916Q,El Hierro,2017,"EL PINAR, DEPÓSITO",365,365,365,365,1,1,0,TRUE
C916Q,El Hierro,2018,"EL PINAR, DEPÓSITO",365,365,365,365,1,1,0,TRUE
C916Q,El Hierro,2019,"EL PINAR, DEPÓSITO",365,365,365,365,1,1,0,TRUE
C916Q,El Hierro,2020,"EL PINAR, DEPÓSITO",366,366,366,366,1,1,0,TRUE
C916Q,El Hierro,2021,"EL PINAR, DEPÓSITO",365,365,364,364,0.9972602739726028,0.9972602739726028,0,TRUE
C916Q,El Hierro,2022,"EL PINAR, DEPÓSITO",365,365,356,365,0.9753424657534246,1,0,TRUE
C916Q,El Hierro,2023,"EL PINAR, DEPÓSITO",365,365,365,365,1,1,0,TRUE
C916Q,El Hierro,2024,"EL PINAR, DEPÓSITO",366,366,366,366,1,1,0,TRUE
C916Q,El Hierro,2025,"EL PINAR, DEPÓSITO",365,365,365,365,1,1,0,TRUE
C917E,El Hierro,2015,"EL PINAR, LA DEHESA",365,365,364,358,0.9972602739726028,0.9808219178082191,0,TRUE
C917E,El Hierro,2016,"EL PINAR, LA DEHESA",366,366,365,291,0.9972677595628415,0.7950819672131147,0,TRUE
C917E,El Hierro,2017,"EL PINAR, LA DEHESA",365,365,362,293,0.9917808219178083,0.8027397260273973,0,TRUE
C917E,El Hierro,2018,"EL PINAR, LA DEHESA",365,365,365,365,1,1,0,TRUE
C917E,El Hierro,2019,"EL PINAR, LA DEHESA",365,365,363,365,0.9945205479452055,1,0,TRUE
C917E,El Hierro,2020,"EL PINAR, LA DEHESA",366,313,313,313,0.855191256830601,0.855191256830601,0,TRUE
C917E,El Hierro,2021,"EL PINAR, LA DEHESA",365,365,365,365,1,1,0,TRUE
C917E,El Hierro,2022,"EL PINAR, LA DEHESA",365,365,365,365,1,1,0,TRUE
C917E,El Hierro,2023,"EL PINAR, LA DEHESA",365,291,275,290,0.7534246575342466,0.7945205479452054,0,FALSE
C917E,El Hierro,2024,"EL PINAR, LA DEHESA",366,366,353,266,0.9644808743169399,0.726775956284153,0,TRUE
C917E,El Hierro,2025,"EL PINAR, LA DEHESA",365,365,360,365,0.9863013698630136,1,0,TRUE
C919K,El Hierro,2015,TACORON-LAPILLAS-TORTUGA,365,365,364,355,0.9972602739726028,0.9726027397260274,0,TRUE
C919K,El Hierro,2016,TACORON-LAPILLAS-TORTUGA,366,366,354,366,0.9672131147540983,1,0,TRUE
C919K,El Hierro,2017,TACORON-LAPILLAS-TORTUGA,365,334,289,314,0.7917808219178082,0.8602739726027397,0,FALSE
C919K,El Hierro,2018,TACORON-LAPILLAS-TORTUGA,365,365,365,335,1,0.9178082191780822,0,TRUE
C919K,El Hierro,2019,TACORON-LAPILLAS-TORTUGA,365,365,354,365,0.9698630136986301,1,0,TRUE
C919K,El Hierro,2020,TACORON-LAPILLAS-TORTUGA,366,366,333,322,0.9098360655737705,0.8797814207650273,0,TRUE
C919K,El Hierro,2021,TACORON-LAPILLAS-TORTUGA,365,348,348,347,0.9534246575342465,0.9506849315068493,0,TRUE
C919K,El Hierro,2022,TACORON-LAPILLAS-TORTUGA,365,365,363,365,0.9945205479452055,1,0,TRUE
C919K,El Hierro,2023,TACORON-LAPILLAS-TORTUGA,365,365,365,365,1,1,0,TRUE
C919K,El Hierro,2024,TACORON-LAPILLAS-TORTUGA,366,207,206,207,0.5628415300546448,0.5655737704918032,0,FALSE
C919K,El Hierro,2025,TACORON-LAPILLAS-TORTUGA,365,365,364,365,0.9972602739726028,1,0,TRUE
C925F,El Hierro,2015,"SAN ANDRÉS, VALVERDE",365,365,348,365,0.9534246575342465,1,0,TRUE
C925F,El Hierro,2016,"SAN ANDRÉS, VALVERDE",366,366,366,366,1,1,0,TRUE
C925F,El Hierro,2017,"SAN ANDRÉS, VALVERDE",365,365,365,365,1,1,0,TRUE
C925F,El Hierro,2018,"SAN ANDRÉS, VALVERDE",365,365,365,365,1,1,0,TRUE
C925F,El Hierro,2019,"SAN ANDRÉS, VALVERDE",365,272,272,271,0.7452054794520548,0.7424657534246575,0,FALSE
C925F,El Hierro,2020,"SAN ANDRÉS, VALVERDE",366,50,50,50,0.1366120218579235,0.1366120218579235,0,FALSE
C925F,El Hierro,2021,"SAN ANDRÉS, VALVERDE",365,365,365,365,1,1,0,TRUE
C925F,El Hierro,2022,"SAN ANDRÉS, VALVERDE",365,365,365,365,1,1,0,TRUE
C925F,El Hierro,2023,"SAN ANDRÉS, VALVERDE",365,365,364,365,0.9972602739726028,1,0,TRUE
C925F,El Hierro,2024,"SAN ANDRÉS, VALVERDE",366,366,365,366,0.9972677595628415,1,0,TRUE
C925F,El Hierro,2025,"SAN ANDRÉS, VALVERDE",365,365,351,365,0.9616438356164384,1,0,TRUE
C929I,El Hierro,2015,HIERRO AEROPUERTO,365,365,364,365,0.9972602739726028,1,0,TRUE
C929I,El Hierro,2016,HIERRO AEROPUERTO,366,366,365,366,0.9972677595628415,1,0,TRUE
C929I,El Hierro,2017,HIERRO AEROPUERTO,365,365,365,365,1,1,0,TRUE
C929I,El Hierro,2018,HIERRO AEROPUERTO,365,365,365,365,1,1,0,TRUE
C929I,El Hierro,2019,HIERRO AEROPUERTO,365,365,363,365,0.9945205479452055,1,0,TRUE
C929I,El Hierro,2020,HIERRO AEROPUERTO,366,366,366,366,1,1,0,TRUE
C929I,El Hierro,2021,HIERRO AEROPUERTO,365,365,365,365,1,1,0,TRUE
C929I,El Hierro,2022,HIERRO AEROPUERTO,365,365,365,365,1,1,0,TRUE
C929I,El Hierro,2023,HIERRO AEROPUERTO,365,365,365,365,1,1,0,TRUE
C929I,El Hierro,2024,HIERRO AEROPUERTO,366,366,366,366,1,1,0,TRUE
C929I,El Hierro,2025,HIERRO AEROPUERTO,365,365,365,365,1,1,0,TRUE
